Uninstalled 1 package in 0.50ms
Installed 1 package in 1ms
/home/jk/jupyterlab/autoresearch-dgx/.venv/lib/python3.10/site-packages/torch/cuda/__init__.py:283: UserWarning: 
    Found GPU0 NVIDIA GB10 which is of cuda capability 12.1.
    Minimum and Maximum cuda capability supported by this version of PyTorch is
    (8.0) - (12.0)
    
  warnings.warn(
W0526 02:23:46.702000 1984956 .venv/lib/python3.10/site-packages/torch/_inductor/utils.py:1613] [0/0] Not enough SMs to use max_autotune_gemm mode
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 6,291,456
  lm_head                 : 3,145,728
  transformer_matrices    : 7,078,080
  scalars                 : 8
  total                   : 19,661,000
Estimated FLOPs per token: 8.493581e+07
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011383 | lrm: 1.00 | dt: 4845ms | tok/sec: 6,762 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00839 (76.9%) | loss: 3.549017 | lrm: 0.33 | dt: 280ms | tok/sec: 117,012 | mfu: 4.8% | epoch: 1 | remaining: 69s    
step 00840 (77.0%) | loss: 3.538630 | lrm: 0.33 | dt: 278ms | tok/sec: 117,673 | mfu: 4.8% | epoch: 1 | remaining: 69s    
step 00841 (77.1%) | loss: 3.526820 | lrm: 0.33 | dt: 283ms | tok/sec: 115,952 | mfu: 4.7% | epoch: 1 | remaining: 69s    
step 00842 (77.2%) | loss: 3.527354 | lrm: 0.33 | dt: 277ms | tok/sec: 118,160 | mfu: 4.8% | epoch: 1 | remaining: 68s    
step 00843 (77.2%) | loss: 3.529929 | lrm: 0.33 | dt: 280ms | tok/sec: 117,232 | mfu: 4.8% | epoch: 1 | remaining: 68s    
step 00844 (77.3%) | loss: 3.543793 | lrm: 0.32 | dt: 279ms | tok/sec: 117,658 | mfu: 4.8% | epoch: 1 | remaining: 68s    
step 00845 (77.4%) | loss: 3.547248 | lrm: 0.32 | dt: 283ms | tok/sec: 115,758 | mfu: 4.7% | epoch: 1 | remaining: 67s    
step 00846 (77.5%) | loss: 3.544057 | lrm: 0.32 | dt: 280ms | tok/sec: 117,235 | mfu: 4.8% | epoch: 1 | remaining: 67s    
step 00847 (77.6%) | loss: 3.536778 | lrm: 0.32 | dt: 279ms | tok/sec: 117,405 | mfu: 4.8% | epoch: 1 | remaining: 67s    
step 00848 (77.7%) | loss: 3.532286 | lrm: 0.32 | dt: 286ms | tok/sec: 114,706 | mfu: 4.7% | epoch: 1 | remaining: 67s    
step 00849 (77.8%) | loss: 3.530572 | lrm: 0.32 | dt: 278ms | tok/sec: 117,992 | mfu: 4.8% | epoch: 1 | remaining: 66s    
step 00850 (77.9%) | loss: 3.529046 | lrm: 0.32 | dt: 277ms | tok/sec: 118,397 | mfu: 4.8% | epoch: 1 | remaining: 66s    
step 00851 (78.0%) | loss: 3.534566 | lrm: 0.31 | dt: 279ms | tok/sec: 117,429 | mfu: 4.8% | epoch: 1 | remaining: 66s    
step 00852 (78.1%) | loss: 3.539262 | lrm: 0.31 | dt: 281ms | tok/sec: 116,533 | mfu: 4.7% | epoch: 1 | remaining: 65s    
step 00853 (78.2%) | loss: 3.549181 | lrm: 0.31 | dt: 281ms | tok/sec: 116,529 | mfu: 4.7% | epoch: 1 | remaining: 65s    
step 00854 (78.3%) | loss: 3.531331 | lrm: 0.31 | dt: 276ms | tok/sec: 118,583 | mfu: 4.8% | epoch: 1 | remaining: 65s    
step 00855 (78.4%) | loss: 3.536201 | lrm: 0.31 | dt: 284ms | tok/sec: 115,467 | mfu: 4.7% | epoch: 1 | remaining: 65s    
step 00856 (78.5%) | loss: 3.538231 | lrm: 0.31 | dt: 276ms | tok/sec: 118,871 | mfu: 4.8% | epoch: 1 | remaining: 64s    
step 00857 (78.6%) | loss: 3.538953 | lrm: 0.31 | dt: 278ms | tok/sec: 117,845 | mfu: 4.8% | epoch: 1 | remaining: 64s    
step 00858 (78.6%) | loss: 3.546013 | lrm: 0.31 | dt: 280ms | tok/sec: 117,198 | mfu: 4.8% | epoch: 1 | remaining: 64s    
step 00859 (78.7%) | loss: 3.541530 | lrm: 0.30 | dt: 281ms | tok/sec: 116,750 | mfu: 4.7% | epoch: 1 | remaining: 63s    
step 00860 (78.8%) | loss: 3.532858 | lrm: 0.30 | dt: 281ms | tok/sec: 116,535 | mfu: 4.7% | epoch: 1 | remaining: 63s    
step 00861 (78.9%) | loss: 3.528676 | lrm: 0.30 | dt: 278ms | tok/sec: 117,998 | mfu: 4.8% | epoch: 1 | remaining: 63s    
step 00862 (79.0%) | loss: 3.531637 | lrm: 0.30 | dt: 285ms | tok/sec: 114,803 | mfu: 4.7% | epoch: 1 | remaining: 63s    
step 00863 (79.1%) | loss: 3.544354 | lrm: 0.30 | dt: 277ms | tok/sec: 118,498 | mfu: 4.8% | epoch: 1 | remaining: 62s    
step 00864 (79.2%) | loss: 3.541507 | lrm: 0.30 | dt: 279ms | tok/sec: 117,434 | mfu: 4.8% | epoch: 1 | remaining: 62s    
step 00865 (79.3%) | loss: 3.538646 | lrm: 0.30 | dt: 279ms | tok/sec: 117,579 | mfu: 4.8% | epoch: 1 | remaining: 62s    
step 00866 (79.4%) | loss: 3.546188 | lrm: 0.29 | dt: 283ms | tok/sec: 115,760 | mfu: 4.7% | epoch: 1 | remaining: 62s    
step 00867 (79.5%) | loss: 3.538388 | lrm: 0.29 | dt: 278ms | tok/sec: 117,720 | mfu: 4.8% | epoch: 1 | remaining: 61s    
step 00868 (79.6%) | loss: 3.533700 | lrm: 0.29 | dt: 277ms | tok/sec: 118,500 | mfu: 4.8% | epoch: 1 | remaining: 61s    
step 00869 (79.7%) | loss: 3.531796 | lrm: 0.29 | dt: 281ms | tok/sec: 116,680 | mfu: 4.7% | epoch: 1 | remaining: 61s    
step 00870 (79.8%) | loss: 3.546243 | lrm: 0.29 | dt: 283ms | tok/sec: 115,838 | mfu: 4.7% | epoch: 1 | remaining: 60s    
step 00871 (79.9%) | loss: 3.555174 | lrm: 0.29 | dt: 278ms | tok/sec: 117,969 | mfu: 4.8% | epoch: 1 | remaining: 60s    
step 00872 (80.0%) | loss: 3.558044 | lrm: 0.29 | dt: 277ms | tok/sec: 118,106 | mfu: 4.8% | epoch: 1 | remaining: 60s    
step 00873 (80.0%) | loss: 3.559344 | lrm: 0.29 | dt: 283ms | tok/sec: 115,940 | mfu: 4.7% | epoch: 1 | remaining: 60s    
step 00874 (80.1%) | loss: 3.548565 | lrm: 0.28 | dt: 278ms | tok/sec: 117,719 | mfu: 4.8% | epoch: 1 | remaining: 59s    
step 00875 (80.2%) | loss: 3.541250 | lrm: 0.28 | dt: 278ms | tok/sec: 117,764 | mfu: 4.8% | epoch: 1 | remaining: 59s    
step 00876 (80.3%) | loss: 3.541499 | lrm: 0.28 | dt: 279ms | tok/sec: 117,648 | mfu: 4.8% | epoch: 1 | remaining: 59s    
step 00877 (80.4%) | loss: 3.546030 | lrm: 0.28 | dt: 283ms | tok/sec: 115,873 | mfu: 4.7% | epoch: 1 | remaining: 58s    
step 00878 (80.5%) | loss: 3.539636 | lrm: 0.28 | dt: 280ms | tok/sec: 117,106 | mfu: 4.8% | epoch: 1 | remaining: 58s    
step 00879 (80.6%) | loss: 3.556482 | lrm: 0.28 | dt: 279ms | tok/sec: 117,522 | mfu: 4.8% | epoch: 1 | remaining: 58s    
step 00880 (80.7%) | loss: 3.552306 | lrm: 0.28 | dt: 282ms | tok/sec: 116,033 | mfu: 4.7% | epoch: 1 | remaining: 58s    
step 00881 (80.8%) | loss: 3.544806 | lrm: 0.27 | dt: 279ms | tok/sec: 117,604 | mfu: 4.8% | epoch: 1 | remaining: 57s    
step 00882 (80.9%) | loss: 3.562753 | lrm: 0.27 | dt: 275ms | tok/sec: 119,178 | mfu: 4.8% | epoch: 1 | remaining: 57s    
step 00883 (81.0%) | loss: 3.563248 | lrm: 0.27 | dt: 279ms | tok/sec: 117,332 | mfu: 4.8% | epoch: 1 | remaining: 57s    
step 00884 (81.1%) | loss: 3.562346 | lrm: 0.27 | dt: 282ms | tok/sec: 115,995 | mfu: 4.7% | epoch: 1 | remaining: 57s    
step 00885 (81.2%) | loss: 3.559531 | lrm: 0.27 | dt: 279ms | tok/sec: 117,422 | mfu: 4.8% | epoch: 1 | remaining: 56s    
step 00886 (81.3%) | loss: 3.562062 | lrm: 0.27 | dt: 277ms | tok/sec: 118,169 | mfu: 4.8% | epoch: 1 | remaining: 56s    
step 00887 (81.4%) | loss: 3.554069 | lrm: 0.27 | dt: 281ms | tok/sec: 116,713 | mfu: 4.7% | epoch: 1 | remaining: 56s    
step 00888 (81.4%) | loss: 3.553338 | lrm: 0.27 | dt: 280ms | tok/sec: 117,000 | mfu: 4.8% | epoch: 1 | remaining: 55s    
step 00889 (81.5%) | loss: 3.546827 | lrm: 0.26 | dt: 277ms | tok/sec: 118,448 | mfu: 4.8% | epoch: 1 | remaining: 55s    
step 00890 (81.6%) | loss: 3.547158 | lrm: 0.26 | dt: 280ms | tok/sec: 116,960 | mfu: 4.8% | epoch: 1 | remaining: 55s    
step 00891 (81.7%) | loss: 3.550332 | lrm: 0.26 | dt: 283ms | tok/sec: 115,777 | mfu: 4.7% | epoch: 1 | remaining: 55s    
step 00892 (81.8%) | loss: 3.548225 | lrm: 0.26 | dt: 281ms | tok/sec: 116,603 | mfu: 4.7% | epoch: 1 | remaining: 54s    
step 00893 (81.9%) | loss: 3.546181 | lrm: 0.26 | dt: 277ms | tok/sec: 118,419 | mfu: 4.8% | epoch: 1 | remaining: 54s    
step 00894 (82.0%) | loss: 3.539087 | lrm: 0.26 | dt: 280ms | tok/sec: 116,925 | mfu: 4.8% | epoch: 1 | remaining: 54s    
step 00895 (82.1%) | loss: 3.527114 | lrm: 0.26 | dt: 283ms | tok/sec: 115,911 | mfu: 4.7% | epoch: 1 | remaining: 53s    
step 00896 (82.2%) | loss: 3.535596 | lrm: 0.25 | dt: 276ms | tok/sec: 118,726 | mfu: 4.8% | epoch: 1 | remaining: 53s    
step 00897 (82.3%) | loss: 3.540302 | lrm: 0.25 | dt: 280ms | tok/sec: 117,102 | mfu: 4.8% | epoch: 1 | remaining: 53s    
step 00898 (82.4%) | loss: 3.543732 | lrm: 0.25 | dt: 282ms | tok/sec: 116,126 | mfu: 4.7% | epoch: 1 | remaining: 53s    
step 00899 (82.5%) | loss: 3.530117 | lrm: 0.25 | dt: 277ms | tok/sec: 118,166 | mfu: 4.8% | epoch: 1 | remaining: 52s    
step 00900 (82.6%) | loss: 3.510382 | lrm: 0.25 | dt: 277ms | tok/sec: 118,155 | mfu: 4.8% | epoch: 1 | remaining: 52s    
step 00901 (82.7%) | loss: 3.505529 | lrm: 0.25 | dt: 278ms | tok/sec: 117,931 | mfu: 4.8% | epoch: 1 | remaining: 52s    
step 00902 (82.7%) | loss: 3.514382 | lrm: 0.25 | dt: 285ms | tok/sec: 115,014 | mfu: 4.7% | epoch: 1 | remaining: 51s    
step 00903 (82.8%) | loss: 3.498561 | lrm: 0.25 | dt: 279ms | tok/sec: 117,334 | mfu: 4.8% | epoch: 1 | remaining: 51s    
step 00904 (82.9%) | loss: 3.508547 | lrm: 0.24 | dt: 280ms | tok/sec: 117,129 | mfu: 4.8% | epoch: 1 | remaining: 51s    
step 00905 (83.0%) | loss: 3.510406 | lrm: 0.24 | dt: 284ms | tok/sec: 115,399 | mfu: 4.7% | epoch: 1 | remaining: 51s    
step 00906 (83.1%) | loss: 3.518925 | lrm: 0.24 | dt: 279ms | tok/sec: 117,619 | mfu: 4.8% | epoch: 1 | remaining: 50s    
step 00907 (83.2%) | loss: 3.519489 | lrm: 0.24 | dt: 278ms | tok/sec: 118,023 | mfu: 4.8% | epoch: 1 | remaining: 50s    
step 00908 (83.3%) | loss: 3.509164 | lrm: 0.24 | dt: 279ms | tok/sec: 117,551 | mfu: 4.8% | epoch: 1 | remaining: 50s    
step 00909 (83.4%) | loss: 3.530362 | lrm: 0.24 | dt: 281ms | tok/sec: 116,415 | mfu: 4.7% | epoch: 1 | remaining: 50s    
step 00910 (83.5%) | loss: 3.521130 | lrm: 0.24 | dt: 275ms | tok/sec: 118,995 | mfu: 4.8% | epoch: 1 | remaining: 49s    
step 00911 (83.6%) | loss: 3.529448 | lrm: 0.23 | dt: 279ms | tok/sec: 117,246 | mfu: 4.8% | epoch: 1 | remaining: 49s    
step 00912 (83.7%) | loss: 3.519829 | lrm: 0.23 | dt: 279ms | tok/sec: 117,637 | mfu: 4.8% | epoch: 1 | remaining: 49s    
step 00913 (83.8%) | loss: 3.509506 | lrm: 0.23 | dt: 283ms | tok/sec: 115,925 | mfu: 4.7% | epoch: 1 | remaining: 48s    
step 00914 (83.9%) | loss: 3.516487 | lrm: 0.23 | dt: 278ms | tok/sec: 117,725 | mfu: 4.8% | epoch: 1 | remaining: 48s    
step 00915 (84.0%) | loss: 3.514466 | lrm: 0.23 | dt: 277ms | tok/sec: 118,448 | mfu: 4.8% | epoch: 1 | remaining: 48s    
step 00916 (84.1%) | loss: 3.516296 | lrm: 0.23 | dt: 286ms | tok/sec: 114,545 | mfu: 4.7% | epoch: 1 | remaining: 48s    
step 00917 (84.1%) | loss: 3.513651 | lrm: 0.23 | dt: 277ms | tok/sec: 118,165 | mfu: 4.8% | epoch: 1 | remaining: 47s    
step 00918 (84.2%) | loss: 3.505682 | lrm: 0.23 | dt: 281ms | tok/sec: 116,637 | mfu: 4.7% | epoch: 1 | remaining: 47s    
step 00919 (84.3%) | loss: 3.518009 | lrm: 0.22 | dt: 276ms | tok/sec: 118,622 | mfu: 4.8% | epoch: 1 | remaining: 47s    
step 00920 (84.4%) | loss: 3.517434 | lrm: 0.22 | dt: 285ms | tok/sec: 115,161 | mfu: 4.7% | epoch: 1 | remaining: 46s    
step 00921 (84.5%) | loss: 3.522500 | lrm: 0.22 | dt: 277ms | tok/sec: 118,387 | mfu: 4.8% | epoch: 1 | remaining: 46s    
step 00922 (84.6%) | loss: 3.511533 | lrm: 0.22 | dt: 278ms | tok/sec: 117,780 | mfu: 4.8% | epoch: 1 | remaining: 46s    
step 00923 (84.7%) | loss: 3.516984 | lrm: 0.22 | dt: 283ms | tok/sec: 115,713 | mfu: 4.7% | epoch: 1 | remaining: 46s    
step 00924 (84.8%) | loss: 3.503230 | lrm: 0.22 | dt: 278ms | tok/sec: 117,811 | mfu: 4.8% | epoch: 1 | remaining: 45s    
step 00925 (84.9%) | loss: 3.503295 | lrm: 0.22 | dt: 277ms | tok/sec: 118,476 | mfu: 4.8% | epoch: 1 | remaining: 45s    
step 00926 (85.0%) | loss: 3.508756 | lrm: 0.21 | dt: 278ms | tok/sec: 117,746 | mfu: 4.8% | epoch: 1 | remaining: 45s    
step 00927 (85.1%) | loss: 3.514330 | lrm: 0.21 | dt: 284ms | tok/sec: 115,340 | mfu: 4.7% | epoch: 1 | remaining: 44s    
step 00928 (85.2%) | loss: 3.519778 | lrm: 0.21 | dt: 280ms | tok/sec: 117,172 | mfu: 4.8% | epoch: 1 | remaining: 44s    
step 00929 (85.3%) | loss: 3.525808 | lrm: 0.21 | dt: 279ms | tok/sec: 117,646 | mfu: 4.8% | epoch: 1 | remaining: 44s    
step 00930 (85.4%) | loss: 3.522546 | lrm: 0.21 | dt: 285ms | tok/sec: 114,954 | mfu: 4.7% | epoch: 1 | remaining: 44s    
step 00931 (85.5%) | loss: 3.502724 | lrm: 0.21 | dt: 278ms | tok/sec: 117,869 | mfu: 4.8% | epoch: 1 | remaining: 43s    
step 00932 (85.5%) | loss: 3.499592 | lrm: 0.21 | dt: 280ms | tok/sec: 117,002 | mfu: 4.8% | epoch: 1 | remaining: 43s    
step 00933 (85.6%) | loss: 3.494551 | lrm: 0.21 | dt: 278ms | tok/sec: 117,896 | mfu: 4.8% | epoch: 1 | remaining: 43s    
step 00934 (85.7%) | loss: 3.486489 | lrm: 0.20 | dt: 285ms | tok/sec: 114,997 | mfu: 4.7% | epoch: 1 | remaining: 43s    
step 00935 (85.8%) | loss: 3.489821 | lrm: 0.20 | dt: 275ms | tok/sec: 118,985 | mfu: 4.8% | epoch: 1 | remaining: 42s    
step 00936 (85.9%) | loss: 3.480996 | lrm: 0.20 | dt: 280ms | tok/sec: 117,150 | mfu: 4.8% | epoch: 1 | remaining: 42s    
step 00937 (86.0%) | loss: 3.481106 | lrm: 0.20 | dt: 279ms | tok/sec: 117,529 | mfu: 4.8% | epoch: 1 | remaining: 42s    
step 00938 (86.1%) | loss: 3.484017 | lrm: 0.20 | dt: 282ms | tok/sec: 116,374 | mfu: 4.7% | epoch: 1 | remaining: 41s    
step 00939 (86.2%) | loss: 3.488532 | lrm: 0.20 | dt: 280ms | tok/sec: 116,943 | mfu: 4.8% | epoch: 1 | remaining: 41s    
step 00940 (86.3%) | loss: 3.477811 | lrm: 0.20 | dt: 276ms | tok/sec: 118,654 | mfu: 4.8% | epoch: 1 | remaining: 41s    
step 00941 (86.4%) | loss: 3.483297 | lrm: 0.19 | dt: 283ms | tok/sec: 115,645 | mfu: 4.7% | epoch: 1 | remaining: 41s    
step 00942 (86.5%) | loss: 3.483651 | lrm: 0.19 | dt: 276ms | tok/sec: 118,748 | mfu: 4.8% | epoch: 1 | remaining: 40s    
step 00943 (86.6%) | loss: 3.479522 | lrm: 0.19 | dt: 280ms | tok/sec: 116,970 | mfu: 4.8% | epoch: 1 | remaining: 40s    
step 00944 (86.7%) | loss: 3.498727 | lrm: 0.19 | dt: 277ms | tok/sec: 118,260 | mfu: 4.8% | epoch: 1 | remaining: 40s    
step 00945 (86.8%) | loss: 3.497008 | lrm: 0.19 | dt: 282ms | tok/sec: 116,380 | mfu: 4.7% | epoch: 1 | remaining: 39s    
step 00946 (86.9%) | loss: 3.477759 | lrm: 0.19 | dt: 279ms | tok/sec: 117,574 | mfu: 4.8% | epoch: 1 | remaining: 39s    
step 00947 (86.9%) | loss: 3.485752 | lrm: 0.19 | dt: 275ms | tok/sec: 119,350 | mfu: 4.9% | epoch: 1 | remaining: 39s    
step 00948 (87.0%) | loss: 3.487647 | lrm: 0.19 | dt: 287ms | tok/sec: 114,159 | mfu: 4.6% | epoch: 1 | remaining: 39s    
step 00949 (87.1%) | loss: 3.479067 | lrm: 0.18 | dt: 277ms | tok/sec: 118,336 | mfu: 4.8% | epoch: 1 | remaining: 38s    
step 00950 (87.2%) | loss: 3.490391 | lrm: 0.18 | dt: 280ms | tok/sec: 117,158 | mfu: 4.8% | epoch: 1 | remaining: 38s    
step 00951 (87.3%) | loss: 3.491798 | lrm: 0.18 | dt: 274ms | tok/sec: 119,421 | mfu: 4.9% | epoch: 1 | remaining: 38s    
step 00952 (87.4%) | loss: 3.494768 | lrm: 0.18 | dt: 284ms | tok/sec: 115,372 | mfu: 4.7% | epoch: 1 | remaining: 37s    
step 00953 (87.5%) | loss: 3.500203 | lrm: 0.18 | dt: 277ms | tok/sec: 118,425 | mfu: 4.8% | epoch: 1 | remaining: 37s    
step 00954 (87.6%) | loss: 3.496875 | lrm: 0.18 | dt: 277ms | tok/sec: 118,228 | mfu: 4.8% | epoch: 1 | remaining: 37s    
step 00955 (87.7%) | loss: 3.504974 | lrm: 0.18 | dt: 285ms | tok/sec: 115,013 | mfu: 4.7% | epoch: 1 | remaining: 37s    
step 00956 (87.8%) | loss: 3.500825 | lrm: 0.17 | dt: 277ms | tok/sec: 118,412 | mfu: 4.8% | epoch: 1 | remaining: 36s    
step 00957 (87.9%) | loss: 3.500142 | lrm: 0.17 | dt: 281ms | tok/sec: 116,640 | mfu: 4.7% | epoch: 1 | remaining: 36s    
step 00958 (88.0%) | loss: 3.504959 | lrm: 0.17 | dt: 275ms | tok/sec: 119,168 | mfu: 4.8% | epoch: 1 | remaining: 36s    
step 00959 (88.1%) | loss: 3.508953 | lrm: 0.17 | dt: 283ms | tok/sec: 115,963 | mfu: 4.7% | epoch: 1 | remaining: 36s    
step 00960 (88.2%) | loss: 3.503573 | lrm: 0.17 | dt: 275ms | tok/sec: 119,331 | mfu: 4.8% | epoch: 1 | remaining: 35s    
step 00961 (88.2%) | loss: 3.485565 | lrm: 0.17 | dt: 278ms | tok/sec: 117,768 | mfu: 4.8% | epoch: 1 | remaining: 35s    
step 00962 (88.3%) | loss: 3.491676 | lrm: 0.17 | dt: 279ms | tok/sec: 117,424 | mfu: 4.8% | epoch: 1 | remaining: 35s    
step 00963 (88.4%) | loss: 3.490735 | lrm: 0.17 | dt: 280ms | tok/sec: 117,100 | mfu: 4.8% | epoch: 1 | remaining: 34s    
step 00964 (88.5%) | loss: 3.499386 | lrm: 0.16 | dt: 280ms | tok/sec: 117,204 | mfu: 4.8% | epoch: 1 | remaining: 34s    
step 00965 (88.6%) | loss: 3.483350 | lrm: 0.16 | dt: 275ms | tok/sec: 119,142 | mfu: 4.8% | epoch: 1 | remaining: 34s    
step 00966 (88.7%) | loss: 3.485681 | lrm: 0.16 | dt: 284ms | tok/sec: 115,207 | mfu: 4.7% | epoch: 1 | remaining: 34s    
step 00967 (88.8%) | loss: 3.483516 | lrm: 0.16 | dt: 278ms | tok/sec: 117,948 | mfu: 4.8% | epoch: 1 | remaining: 33s    
step 00968 (88.9%) | loss: 3.497473 | lrm: 0.16 | dt: 276ms | tok/sec: 118,583 | mfu: 4.8% | epoch: 1 | remaining: 33s    
step 00969 (89.0%) | loss: 3.490282 | lrm: 0.16 | dt: 279ms | tok/sec: 117,527 | mfu: 4.8% | epoch: 1 | remaining: 33s    
step 00970 (89.1%) | loss: 3.484835 | lrm: 0.16 | dt: 282ms | tok/sec: 116,031 | mfu: 4.7% | epoch: 1 | remaining: 32s    
step 00971 (89.2%) | loss: 3.483560 | lrm: 0.15 | dt: 281ms | tok/sec: 116,742 | mfu: 4.7% | epoch: 1 | remaining: 32s    
step 00972 (89.3%) | loss: 3.473728 | lrm: 0.15 | dt: 275ms | tok/sec: 119,259 | mfu: 4.8% | epoch: 1 | remaining: 32s    
step 00973 (89.4%) | loss: 3.480424 | lrm: 0.15 | dt: 282ms | tok/sec: 116,330 | mfu: 4.7% | epoch: 1 | remaining: 32s    
step 00974 (89.5%) | loss: 3.489657 | lrm: 0.15 | dt: 277ms | tok/sec: 118,432 | mfu: 4.8% | epoch: 1 | remaining: 31s    
step 00975 (89.5%) | loss: 3.481187 | lrm: 0.15 | dt: 277ms | tok/sec: 118,137 | mfu: 4.8% | epoch: 1 | remaining: 31s    
step 00976 (89.6%) | loss: 3.477332 | lrm: 0.15 | dt: 280ms | tok/sec: 116,911 | mfu: 4.8% | epoch: 1 | remaining: 31s    
step 00977 (89.7%) | loss: 3.471641 | lrm: 0.15 | dt: 282ms | tok/sec: 116,178 | mfu: 4.7% | epoch: 1 | remaining: 31s    
step 00978 (89.8%) | loss: 3.470432 | lrm: 0.15 | dt: 280ms | tok/sec: 117,145 | mfu: 4.8% | epoch: 1 | remaining: 30s    
step 00979 (89.9%) | loss: 3.468733 | lrm: 0.14 | dt: 278ms | tok/sec: 118,039 | mfu: 4.8% | epoch: 1 | remaining: 30s    
step 00980 (90.0%) | loss: 3.471334 | lrm: 0.14 | dt: 282ms | tok/sec: 116,355 | mfu: 4.7% | epoch: 1 | remaining: 30s    
step 00981 (90.1%) | loss: 3.481405 | lrm: 0.14 | dt: 281ms | tok/sec: 116,658 | mfu: 4.7% | epoch: 1 | remaining: 29s    
step 00982 (90.2%) | loss: 3.480461 | lrm: 0.14 | dt: 279ms | tok/sec: 117,495 | mfu: 4.8% | epoch: 1 | remaining: 29s    
step 00983 (90.3%) | loss: 3.478121 | lrm: 0.14 | dt: 278ms | tok/sec: 117,892 | mfu: 4.8% | epoch: 1 | remaining: 29s    
step 00984 (90.4%) | loss: 3.481288 | lrm: 0.14 | dt: 282ms | tok/sec: 116,037 | mfu: 4.7% | epoch: 1 | remaining: 29s    
step 00985 (90.5%) | loss: 3.478200 | lrm: 0.14 | dt: 279ms | tok/sec: 117,498 | mfu: 4.8% | epoch: 1 | remaining: 28s    
step 00986 (90.6%) | loss: 3.482016 | lrm: 0.13 | dt: 276ms | tok/sec: 118,638 | mfu: 4.8% | epoch: 1 | remaining: 28s    
step 00987 (90.7%) | loss: 3.481251 | lrm: 0.13 | dt: 279ms | tok/sec: 117,510 | mfu: 4.8% | epoch: 1 | remaining: 28s    
step 00988 (90.8%) | loss: 3.470100 | lrm: 0.13 | dt: 281ms | tok/sec: 116,628 | mfu: 4.7% | epoch: 1 | remaining: 27s    
step 00989 (90.9%) | loss: 3.472070 | lrm: 0.13 | dt: 280ms | tok/sec: 117,097 | mfu: 4.8% | epoch: 1 | remaining: 27s    
step 00990 (90.9%) | loss: 3.460331 | lrm: 0.13 | dt: 275ms | tok/sec: 119,253 | mfu: 4.8% | epoch: 1 | remaining: 27s    
step 00991 (91.0%) | loss: 3.455874 | lrm: 0.13 | dt: 281ms | tok/sec: 116,474 | mfu: 4.7% | epoch: 1 | remaining: 27s    
step 00992 (91.1%) | loss: 3.469953 | lrm: 0.13 | dt: 278ms | tok/sec: 117,702 | mfu: 4.8% | epoch: 1 | remaining: 26s    
step 00993 (91.2%) | loss: 3.464755 | lrm: 0.13 | dt: 275ms | tok/sec: 119,169 | mfu: 4.8% | epoch: 1 | remaining: 26s    
step 00994 (91.3%) | loss: 3.473732 | lrm: 0.12 | dt: 279ms | tok/sec: 117,314 | mfu: 4.8% | epoch: 1 | remaining: 26s    
step 00995 (91.4%) | loss: 3.473779 | lrm: 0.12 | dt: 281ms | tok/sec: 116,506 | mfu: 4.7% | epoch: 1 | remaining: 25s    
step 00996 (91.5%) | loss: 3.473977 | lrm: 0.12 | dt: 279ms | tok/sec: 117,308 | mfu: 4.8% | epoch: 1 | remaining: 25s    
step 00997 (91.6%) | loss: 3.482291 | lrm: 0.12 | dt: 274ms | tok/sec: 119,418 | mfu: 4.9% | epoch: 1 | remaining: 25s    
step 00998 (91.7%) | loss: 3.480751 | lrm: 0.12 | dt: 283ms | tok/sec: 115,742 | mfu: 4.7% | epoch: 1 | remaining: 25s    
step 00999 (91.8%) | loss: 3.483344 | lrm: 0.12 | dt: 275ms | tok/sec: 119,148 | mfu: 4.8% | epoch: 1 | remaining: 24s    
step 01000 (91.9%) | loss: 3.485832 | lrm: 0.12 | dt: 277ms | tok/sec: 118,481 | mfu: 4.8% | epoch: 1 | remaining: 24s    
step 01001 (92.0%) | loss: 3.476683 | lrm: 0.11 | dt: 278ms | tok/sec: 117,965 | mfu: 4.8% | epoch: 1 | remaining: 24s    
step 01002 (92.1%) | loss: 3.485522 | lrm: 0.11 | dt: 281ms | tok/sec: 116,501 | mfu: 4.7% | epoch: 1 | remaining: 24s    
step 01003 (92.2%) | loss: 3.475387 | lrm: 0.11 | dt: 279ms | tok/sec: 117,641 | mfu: 4.8% | epoch: 1 | remaining: 23s    
step 01004 (92.2%) | loss: 3.481218 | lrm: 0.11 | dt: 277ms | tok/sec: 118,101 | mfu: 4.8% | epoch: 1 | remaining: 23s    
step 01005 (92.3%) | loss: 3.488530 | lrm: 0.11 | dt: 279ms | tok/sec: 117,577 | mfu: 4.8% | epoch: 1 | remaining: 23s    
step 01006 (92.4%) | loss: 3.484557 | lrm: 0.11 | dt: 282ms | tok/sec: 116,267 | mfu: 4.7% | epoch: 1 | remaining: 22s    
step 01007 (92.5%) | loss: 3.491092 | lrm: 0.11 | dt: 275ms | tok/sec: 119,021 | mfu: 4.8% | epoch: 1 | remaining: 22s    
